6;0,036390006;0,1
7;0,008603974;0,01
8;0,001239159;0,001
11;2,23E-05;0,0001
12;1,82E-12;0,00001
12;1,82E-12;0,000001
12;1,82E-12;0,0000001
12;1,82E-12;0,00000001
12;1,82E-12;0,000000001
13;1,82E-12;1,00E-10
13;1,82E-12;1,00E-11
13;1,82E-12;1,00E-12
13;1,82E-12;1,00E-13
13;1,82E-12;1,00E-14
13;1,82E-12;1,00E-15
13;1,82E-12;1,00E-16
15;1,82E-12;1,00E-17
15;1,82E-12;1,00E-18
18;1,82E-12;1,00E-19
19;1,82E-12;1,00E-20
